city,lat,lng,country,iso2,admin_name,capital,population,population_proper,district
Kohombadeniya,7.1884,80.2437,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kohombagahagedara,7.1401,81.0462,Sri Lanka,LK,Uva,,,,Badulla
Kohombagahapelessa,6.3248,81.3089,Sri Lanka,LK,Southern,,,,Hambantota
Kohombagahe,7.1862,80.8303,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kohombagasdigana,6.4543,81.2913,Sri Lanka,LK,Uva,,,,Moneragala
Kohombagaskada,8.4099,80.7229,Sri Lanka,LK,North Central,,,,Anuradhapura
Kohombagaswewa,8.6797,80.4489,Sri Lanka,LK,North Central,,,,Anuradhapura
Kohombagaswewa,8.6001,80.6407,Sri Lanka,LK,North Central,,,,Anuradhapura
Kohombagaswewa,7.8159,79.9152,Sri Lanka,LK,North Western,,,,Puttalam
Kohombakadawala,8.2798,80.3167,Sri Lanka,LK,North Central,,,,Anuradhapura
Kohombakadawala,7.88333,80.3,Sri Lanka,LK,North Western,,,,Kurunegala
Kohombakanda,6.5113,80.524,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kohombana,7.4,81.61667,Sri Lanka,LK,Eastern,,,,Ampara
Kohombawewa,8.3,80.25,Sri Lanka,LK,North Central,,,,Anuradhapura
Kohombe,6.78333,81.36667,Sri Lanka,LK,Uva,,,,Moneragala
Kohombepola,7.3135,80.0333,Sri Lanka,LK,North Western,,,,Kurunegala
Kohombiliwela,7.45,80.63333,Sri Lanka,LK,Southern,,,,
Kohomporuwa,6.2931,80.7069,Sri Lanka,LK,Southern,,,,Hambantota
Kohonapuwakgaha-ela,7.63333,80.61667,Sri Lanka,LK,Central,,,,Matale
Kohonawala,7.0439,81.1283,Sri Lanka,LK,Uva,,,,Badulla
Kohowala,7.1453,80.5113,Sri Lanka,LK,Central,,,,Kandy
Kohowila-Kitulwatta,7.0131,81.0498,Sri Lanka,LK,Uva,,,,Badulla
Kohugoda,6.1355,80.4054,Sri Lanka,LK,Southern,,,,Matara
Kohukumbura,7.0772,81.2382,Sri Lanka,LK,Uva,,,,Moneragala
Kohuliyadda,6.08333,80.66667,Sri Lanka,LK,Southern,,,,Matara
Kohunugamuwa,5.98333,80.43333,Sri Lanka,LK,Southern,,,,Matara
Koiladigama,7.9482,80.0121,Sri Lanka,LK,North Western,,,,Puttalam
Kokarakandawatta,6.2294,80.1671,Sri Lanka,LK,Southern,,,,Galle
Kokatiyagala,6.9608,80.4839,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kokatiyagollewa,8.5456,80.6285,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokatiyamaluwa,7.0179,80.9958,Sri Lanka,LK,Uva,,,,Badulla
Kokavil,9.2716,80.4088,Sri Lanka,LK,Northern,,,,Mullaitivu
Kokawala,5.98333,80.61667,Sri Lanka,LK,Southern,,,,Matara
Kokawala,6.1584,80.2326,Sri Lanka,LK,Southern,,,,Galle
Kokawewa,8.3167,80.7812,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokawewa Colony,8.2997,80.7737,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokawiddawewa,8.2998,80.2521,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokebe,8.4203,80.7723,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokhena,6.6617,80.1115,Sri Lanka,LK,Western,,,,Kalutara
Kokichchankulama,7.8237,79.938,Sri Lanka,LK,North Western,,,,Puttalam
Kokkaddicholai,7.61667,81.71667,Sri Lanka,LK,Eastern,,,,Batticaloa
Kokkawila,7.5783,79.8777,Sri Lanka,LK,North Western,,,,Puttalam
Kokkawilagama,7.6704,80.1528,Sri Lanka,LK,North Western,,,,Kurunegala
Kokkichchiya,8.3778,80.3231,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokkilai,9,80.95,Sri Lanka,LK,Northern,,,,Mullaitivu
Kokkoluwa,7.5571,79.84,Sri Lanka,LK,North Western,,,,Puttalam
Kokku Villu,8.03333,81.45,Sri Lanka,LK,Eastern,,,,Batticaloa
Kokkumadu,8.7171,80.559,Sri Lanka,LK,Northern,,,,Vavuniya
Kokkuttoduvai,9.05,80.91667,Sri Lanka,LK,Northern,,,,Mullaitivu
Kokkuveliya,8.8018,80.4976,Sri Lanka,LK,Northern,,,,Vavuniya
Kokkuvil,9.6959,80.023,Sri Lanka,LK,Northern,,,,Jaffna
Kokkuvil,7.738,81.6715,Sri Lanka,LK,Eastern,,,,Batticaloa
Kokkuvil East,9.7,80.01667,Sri Lanka,LK,Northern,,,,Jaffna
Kokkuvil West,9.7,80,Sri Lanka,LK,Northern,,,,Jaffna
Kokmaduwa,8.4365,80.6756,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokmaduwa,8.1166,80.2186,Sri Lanka,LK,North Western,,,,Kurunegala
Kokmaduwa,6.01667,80.43333,Sri Lanka,LK,Southern,,,,Matara
Koknahara,7.186,81.5733,Sri Lanka,LK,Eastern,,,,Ampara
Kokowita,6.8006,80.3213,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kokpetiyawa,8.5869,80.5937,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokunnewa,8.33333,80.25,Sri Lanka,LK,North Central,,,,Anuradhapura
Kokwalamulla,7.4102,79.8547,Sri Lanka,LK,North Western,,,,Puttalam
Kokwatta,6.0029,80.2917,Sri Lanka,LK,Southern,,,,Galle
Kokwewa,8,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Kolaboda,6.6487,79.9402,Sri Lanka,LK,Western,,,,Kalutara
Kolabunnagama,7.9,80.48333,Sri Lanka,LK,North Central,,,,Anuradhapura
Kolabunnegama,7.88333,80.55,Sri Lanka,LK,North Central,,,,Anuradhapura
Kolakanaweli,7.9,81.16667,Sri Lanka,LK,North Central,,,,Polonnaruwa
Kolamantalawa,7.35,81.26667,Sri Lanka,LK,Eastern,,,,Ampara
Kolamediriya,6.7008,80.0021,Sri Lanka,LK,Western,,,,Kalutara
Kolamunna,7.5409,80.2278,Sri Lanka,LK,North Western,,,,Kurunegala
Kolandagala,6.663,80.4555,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kolapellikanda,7.4679,80.389,Sri Lanka,LK,North Western,,,,Kurunegala
Kolathennagama,6.7791,80.9456,Sri Lanka,LK,Uva,,,,Badulla
Kolavil,7.1954,81.8475,Sri Lanka,LK,Eastern,,,,Ampara
Kolawenigama,6.3235,80.5101,Sri Lanka,LK,Southern,,,,Matara
Kolayaye,7.33333,81.13333,Sri Lanka,LK,Uva,,,,Badulla
Kolehakada,6.4688,80.0817,Sri Lanka,LK,Western,,,,Kalutara
Kolenagama,6.9439,80.4693,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kolibendewa,8.6467,80.6372,Sri Lanka,LK,North Central,,,,Anuradhapura
Kolimaduwa,7.4636,79.8574,Sri Lanka,LK,North Western,,,,Puttalam
Kolinjadiya,7.3542,79.8381,Sri Lanka,LK,North Western,,,,Puttalam
Kolladeniya,6.9849,81.4448,Sri Lanka,LK,Uva,,,,Moneragala
Kollakurichchi,9.48333,80.21667,Sri Lanka,LK,Northern,,,,Kilinochchi
Kollamarutamadu,8.83333,80.36667,Sri Lanka,LK,Northern,,,,Vavuniya
Kollandaluwa,7.8064,80.0151,Sri Lanka,LK,North Western,,,,Kurunegala
Kollandaluwa,7.7,79.98333,Sri Lanka,LK,North Western,,,,Kurunegala
Kollankaladdy,9.7933,80.029,Sri Lanka,LK,Northern,,,,Jaffna
Kollankulam,8.93333,79.96667,Sri Lanka,LK,Northern,,,,Mannar
Kollankulama,7.9486,80.0155,Sri Lanka,LK,North Western,,,,Puttalam
Kollanwelapitiya,7.2425,80.6998,Sri Lanka,LK,Central,,,,Kandy
Kollarsirukkulam,8.84258,80.04536,Sri Lanka,LK,Northern,,,,Mannar
Kollawela,7.83333,80.65,Sri Lanka,LK,Central,,,,Matale
Kollure,7.3551,80.3138,Sri Lanka,LK,North Western,,,,Kurunegala
Kolombugama,6.5681,80.4947,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kolombugama Pahalakandagama,6.5628,80.5009,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kolombugamawatta,6.5751,80.5096,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kolonella,7.0984,80.8742,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kolongahawatta,7.2966,80.7232,Sri Lanka,LK,Central,,,,Kandy
Kolongahawatta,7.1211,80.8598,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kolongahawewa,7.95,80.13333,Sri Lanka,LK,North Western,,,,Puttalam
Kolongalla,7.2702,80.3788,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kolongasthenna,6.9271,81.3072,Sri Lanka,LK,Uva,,,,Moneragala
Kolongaswewa,8.26667,80.63333,Sri Lanka,LK,North Central,,,,Anuradhapura
Kolongaswewa,7.9,80.48333,Sri Lanka,LK,North Central,,,,Anuradhapura
Kolongasyaya,7.5816,80.1724,Sri Lanka,LK,North Western,,,,Kurunegala
Kolongasyaya,7.3,81.05,Sri Lanka,LK,Uva,,,,Badulla
Kolongolla,6.8742,81.3437,Sri Lanka,LK,Uva,,,,Moneragala
Kolonna,6.4021,80.6865,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kolontotuwa,6.3775,80.4434,Sri Lanka,LK,Southern,,,,Galle
Kolonyaya,7.2218,80.9902,Sri Lanka,LK,Central,,,,Kandy
Kolugala,7.3058,80.5109,Sri Lanka,LK,Central,,,,Kandy
Koluwalagala,6.1153,80.3928,Sri Lanka,LK,Southern,,,,Galle
Komaligama,6.4295,81.1039,Sri Lanka,LK,Uva,,,,Moneragala
Komana,7.33333,81.31667,Sri Lanka,LK,Eastern,,,,Ampara
Komangoda,6.01667,80.56667,Sri Lanka,LK,Southern,,,,Matara
Komari,6.9897,81.8621,Sri Lanka,LK,Eastern,,,,Ampara
Komarikagama,7.1273,81.0845,Sri Lanka,LK,Uva,,,,Badulla
Komarikawala,8.3828,80.7423,Sri Lanka,LK,North Central,,,,Anuradhapura
Komariya,7.38333,81.66667,Sri Lanka,LK,Eastern,,,,Ampara
Komatalamadu,8.18333,81.4,Sri Lanka,LK,Eastern,,,,
Kombala,6.0435,80.3512,Sri Lanka,LK,Southern,,,,Galle
Kombichunkulama,8.316,80.3958,Sri Lanka,LK,North Central,,,,Anuradhapura
Kombimunai,7.9999,79.8367,Sri Lanka,LK,North Western,,,,Puttalam
Kommala,6.4243,80.0129,Sri Lanka,LK,Southern,,,,Galle
Kommalagoda,6.2251,80.6719,Sri Lanka,LK,Southern,,,,Hambantota
Kommaturai,7.791,81.5825,Sri Lanka,LK,Eastern,,,,Batticaloa
Kompanachchi,8.16667,81.21667,Sri Lanka,LK,Eastern,,,,Trincomalee
Kompankuttinaodai,7.6,81.58333,Sri Lanka,LK,Eastern,,,,Batticaloa
Kompannawatta,5.95,80.55,Sri Lanka,LK,Southern,,,,Matara
Kompansaintakulam,8.8,80.08333,Sri Lanka,LK,Northern,,,,Mannar
Komparuttakulam,9.08333,80.28333,Sri Lanka,LK,Northern,,,,Mullaitivu
Kompe,6.782,80.1512,Sri Lanka,LK,Western,,,,Kalutara
Kompitiya,6.5116,80.6449,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Komputukki,9.05,80.06667,Sri Lanka,LK,Northern,,,,Mannar
Kompuvaittakulam,9.01667,80.36667,Sri Lanka,LK,Northern,,,,Mullaitivu
Konakumbukwewa,8.4711,80.6557,Sri Lanka,LK,North Central,,,,Anuradhapura
Konaragama,7.93333,80.35,Sri Lanka,LK,North Western,,,,Kurunegala
Konarpannai,9.05,79.85,Sri Lanka,LK,Northern,,,,Mannar
Konattegama,7.73333,80.2,Sri Lanka,LK,North Western,,,,Kurunegala
Kondachchikudha,8.7175,79.9636,Sri Lanka,LK,Northern,,,,Mannar
Kondadeniya,7.3159,80.6185,Sri Lanka,LK,Central,,,,Kandy
Kondagala,6.236,80.1343,Sri Lanka,LK,Southern,,,,Galle
Kondagama,7.3082,80.4775,Sri Lanka,LK,Central,,,,Kandy
Kondagolla,6.8759,80.9967,Sri Lanka,LK,Uva,,,,Badulla
Kondathenna,7.16,80.8239,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kondavattavan,7.28333,81.63333,Sri Lanka,LK,Eastern,,,,Ampara
Kondavil,9.7049,80.0233,Sri Lanka,LK,Northern,,,,Jaffna
Kondeniya,7.265,80.433,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kondugala,7.1455,80.9051,Sri Lanka,LK,Central,,,,Nuwara Eliya
Konduruwapola,7.4727,80.1396,Sri Lanka,LK,North Western,,,,Kurunegala
Konduruwawa,7.91639,80.86639,Sri Lanka,LK,North Central,,,,Polonnaruwa
Konduruwawla,7.3609,80.0962,Sri Lanka,LK,North Western,,,,Kurunegala
Konegasthenna,6.6072,80.6361,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Konegasthenna,6.5969,80.7218,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Konegohakumburugoda,6.6127,80.6264,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kongahagama,8.2033,80.2274,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongahagedara,7.4799,80.0535,Sri Lanka,LK,North Western,,,,Kurunegala
Kongahagoda,6.1514,80.127,Sri Lanka,LK,Southern,,,,Galle
Kongahagoda,6.1756,80.2364,Sri Lanka,LK,Southern,,,,Galle
Kongahakanda,6.4255,80.4441,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kongahakumbura,6.9026,81.187,Sri Lanka,LK,Uva,,,,Moneragala
Kongahalinda,7.1713,81.0498,Sri Lanka,LK,Uva,,,,Badulla
Kongahamankada,6.58333,80.86667,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kongahamula,7.1463,80.4571,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kongahamulla,7.5426,80.6244,Sri Lanka,LK,Central,,,,Matale
Kongahapilla,7.1862,80.9953,Sri Lanka,LK,Uva,,,,Badulla
Kongahawela,7.6742,80.7171,Sri Lanka,LK,Central,,,,Matale
Kongahawewa,8.2359,80.3071,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongala,6.08333,80.61667,Sri Lanka,LK,Southern,,,,Matara
Kongamuwa,7.2403,80.4576,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Konganimulla,7.9242,79.8091,Sri Lanka,LK,North Western,,,,Puttalam
Kongashandiya,8.1184,80.0674,Sri Lanka,LK,North Western,,,,Puttalam
Kongastenna,6.2493,80.6661,Sri Lanka,LK,Southern,,,,Hambantota
Kongaswadiya,7.3986,79.9356,Sri Lanka,LK,North Western,,,,Kurunegala
Kongaswalayagama,7.76667,80.06667,Sri Lanka,LK,North Western,,,,Kurunegala
Kongaswewa,8.4559,80.5375,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongoda,7.3781,79.9978,Sri Lanka,LK,North Western,,,,Kurunegala
Kongoda,7.1705,80.2101,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kongoda,6.6029,80.0253,Sri Lanka,LK,Western,,,,Kalutara
Kongolla,7.85,80.3,Sri Lanka,LK,North Western,,,,Kurunegala
Kongolla,7.6245,80.5085,Sri Lanka,LK,North Western,,,,Kurunegala
Kongolla,7.4,81.13333,Sri Lanka,LK,Uva,,,,Badulla
Kongolla,6.6607,80.7691,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kongollewa,8.6445,80.5559,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongollewa,8.5143,80.5747,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongollewa,8.2189,80.3291,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongollewa,8.5416,80.7898,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongollewa,8.5202,80.5,Sri Lanka,LK,North Central,,,,Anuradhapura
Kongollewa Kudagama,8.6453,80.5536,Sri Lanka,LK,North Central,,,,Anuradhapura
Konittigama,8.1,80.45,Sri Lanka,LK,North Central,,,,Anuradhapura
Konkadawala,7.9712,80.1016,Sri Lanka,LK,North Western,,,,Puttalam
Konkadawala,7.9287,80.2421,Sri Lanka,LK,North Western,,,,Kurunegala
Konkalagala,7.3888,80.6133,Sri Lanka,LK,Central,,,,Kandy
Konkarahena,6.2277,80.6728,Sri Lanka,LK,Southern,,,,Hambantota
Konketiya,6.6865,81.2593,Sri Lanka,LK,Uva,,,,Moneragala
Konkumbura,7.9,80.41667,Sri Lanka,LK,North Western,,,,Kurunegala
Konnayankudiyiruppu,9.01667,79.83333,Sri Lanka,LK,Northern,,,,
Konotta,7.71667,80.21667,Sri Lanka,LK,North Western,,,,Kurunegala
Konottawa,7.4875,80.0193,Sri Lanka,LK,North Western,,,,Kurunegala
Konottegedara,7.68333,80.21667,Sri Lanka,LK,North Western,,,,Kurunegala
Konpaluwa,5.9789,80.4011,Sri Lanka,LK,Southern,,,,Matara
Konpola,7.4392,80.3794,Sri Lanka,LK,North Western,,,,Kurunegala
Kontakkarankulam,8.8904,80.4834,Sri Lanka,LK,Northern,,,,Vavuniya
Konthahela,6.864,80.9619,Sri Lanka,LK,Uva,,,,Badulla
Konthenna,7.1193,81.0163,Sri Lanka,LK,Uva,,,,Badulla
Konvinna,7.5204,81.3499,Sri Lanka,LK,Eastern,,,,Ampara
Konwegama,8.35,80.58333,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwegama,7.8,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Konwelana,6.2218,81.2882,Sri Lanka,LK,Southern,,,,Hambantota
Konwewa,8.4677,80.7065,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.4078,80.7469,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.33333,80.66667,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.3,80.61667,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.25,80.55,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.18333,80.7,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.1751,80.3098,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,8.16667,80.41667,Sri Lanka,LK,North Central,,,,Anuradhapura
Konwewa,7.91667,80.4,Sri Lanka,LK,North Western,,,,Kurunegala
Konwewa,7.8,80.06667,Sri Lanka,LK,North Western,,,,Kurunegala
Konwewa,7.68333,80.41667,Sri Lanka,LK,North Western,,,,Kurunegala
Konwewa,7.6471,80.3733,Sri Lanka,LK,North Western,,,,Kurunegala
Konwewa Kiriwelhinna,8.1713,80.4011,Sri Lanka,LK,North Central,,,,Anuradhapura
Koodalupotta,7.3679,80.0578,Sri Lanka,LK,North Western,,,,Kurunegala
Koolankulam,8.6615,80.3632,Sri Lanka,LK,Northern,,,,Vavuniya
Koolavadi Colony,7.7321,81.6943,Sri Lanka,LK,Eastern,,,,Batticaloa
Koolavichchenai,7.91667,81.45,Sri Lanka,LK,Eastern,,,,Batticaloa
Koongahakotuwa,7.4393,80.2393,Sri Lanka,LK,North Western,,,,Kurunegala
Koongahakotuwa,7.2521,80.6893,Sri Lanka,LK,Central,,,,Kandy
Koongaswela,7.5063,80.4166,Sri Lanka,LK,North Western,,,,Kurunegala
Koonkadawela,7.5676,80.0199,Sri Lanka,LK,North Western,,,,Kurunegala
Koonkadawela Ihala,7.6795,80.0073,Sri Lanka,LK,North Western,,,,Kurunegala
Koonkadawela Pahala,7.6726,80.0024,Sri Lanka,LK,North Western,,,,Kurunegala
Koonpolayagama,7.9486,80.5981,Sri Lanka,LK,North Central,,,,Anuradhapura
Koonwalla,7.3054,80.768,Sri Lanka,LK,Central,,,,Kandy
Koonwewa,7.85128,80.33878,Sri Lanka,LK,North Western,,,,Kurunegala
Koonwewa,7.6392,80.0982,Sri Lanka,LK,North Western,,,,Kurunegala
Kooragala,7.1828,80.4809,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Koorugama,6.7942,81.0795,Sri Lanka,LK,Uva,,,,Moneragala
Kopakulama,8.4072,80.4123,Sri Lanka,LK,North Central,,,,Anuradhapura
Kopay North,9.7079,80.0612,Sri Lanka,LK,Northern,,,,Jaffna
Kopay South,9.695,80.0465,Sri Lanka,LK,Northern,,,,Jaffna
Kopihena,6.0844,80.3897,Sri Lanka,LK,Southern,,,,Galle
Kopikella,6.4498,80.5374,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Koppakanda,6.3449,80.6766,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Koppala,6.7385,79.9497,Sri Lanka,LK,Western,,,,Kalutara
Koradoluwa,7.3865,80.3203,Sri Lanka,LK,North Western,,,,Kurunegala
Koragahagoda,7.1265,80.7902,Sri Lanka,LK,Central,,,,Nuwara Eliya
Koragahapokuna,7.6684,80.0245,Sri Lanka,LK,North Western,,,,Kurunegala
Koragoda,6.1308,80.472,Sri Lanka,LK,Southern,,,,Matara
Korahedigoda,5.9907,80.3653,Sri Lanka,LK,Southern,,,,Galle
Koraikallimadu,7.8551,81.5397,Sri Lanka,LK,Eastern,,,,Batticaloa
Koraimoddai,8.85,80.01667,Sri Lanka,LK,Northern,,,,Mannar
Korakaha,7.5882,80.3689,Sri Lanka,LK,North Western,,,,Kurunegala
Korakahagama,7.86667,80.18333,Sri Lanka,LK,North Western,,,,Kurunegala
Korakahaulpotha,6.2642,81.3378,Sri Lanka,LK,Southern,,,,Hambantota
Korakahawala,6.1463,80.9473,Sri Lanka,LK,Southern,,,,Hambantota
Korakahawetiya,7.7171,80.0392,Sri Lanka,LK,North Western,,,,Kurunegala
Korakahawetiya,7.5071,79.9463,Sri Lanka,LK,North Western,,,,Kurunegala
Korakahawewa,8.3211,80.3563,Sri Lanka,LK,North Central,,,,Anuradhapura
Korakahawewa,8.2517,80.3773,Sri Lanka,LK,North Central,,,,Anuradhapura
Korakahinna,6.9523,80.397,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Korakkankaddu,9.45,80.45,Sri Lanka,LK,Northern,,,,Kilinochchi
Koralawila,7.6551,79.9198,Sri Lanka,LK,North Western,,,,Puttalam
Koralayagama,7.88333,80.58333,Sri Lanka,LK,North Central,,,,Anuradhapura
Koralayagama,7.8333,80.0176,Sri Lanka,LK,North Western,,,,Kurunegala
Koralegama,7.7,80.26667,Sri Lanka,LK,North Western,,,,Kurunegala
Koralegama,6.2419,80.3301,Sri Lanka,LK,Southern,,,,Galle
Koramburuwana,6.1064,80.5719,Sri Lanka,LK,Southern,,,,Matara
Korandakumbura,6.9632,80.8651,Sri Lanka,LK,Uva,,,,Badulla
Koratuwagoda,6.584,80.6459,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Koraveli,7.85,81.48333,Sri Lanka,LK,Eastern,,,,Batticaloa
Korawa,6.3051,80.5643,Sri Lanka,LK,Southern,,,,Matara
Korelethiragama,7.4205,80.3709,Sri Lanka,LK,North Western,,,,Kurunegala
Korigammana,7.3149,80.4039,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Korilkudiyirippu,8.4785,81.1109,Sri Lanka,LK,Eastern,,,,Trincomalee
Korosduwa,6.652,79.957,Sri Lanka,LK,Western,,,,Kalutara
Korosduwa,6.6221,79.9545,Sri Lanka,LK,Western,,,,Kalutara
Korossa,7.5495,80.5504,Sri Lanka,LK,North Western,,,,Kurunegala
Korossa,7.2659,80.3692,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Korottigoda,6.1556,80.1005,Sri Lanka,LK,Southern,,,,Galle
Korowwegama,7.9147,80.2001,Sri Lanka,LK,North Western,,,,Kurunegala
Korukkapuliyuttu,7.56667,81.61667,Sri Lanka,LK,Eastern,,,,Batticaloa
Korunduwinna,7.2013,81.5915,Sri Lanka,LK,Eastern,,,,Ampara
Koruppugama,7.35,80.98333,Sri Lanka,LK,Uva,,,,Badulla
Koruwagala,7.8,80.41667,Sri Lanka,LK,North Western,,,,Kurunegala
Koruwawa,7.76667,80.4,Sri Lanka,LK,North Western,,,,Kurunegala
Kosagahakandura North,7.2242,80.9806,Sri Lanka,LK,Central,,,,Kandy
Kosagahakandura South,7.2208,80.9803,Sri Lanka,LK,Central,,,,Kandy
Kosatumanana,6.2497,80.087,Sri Lanka,LK,Southern,,,,Galle
Kosawakkulama,8.13333,81.26667,Sri Lanka,LK,North Central,,,,Polonnaruwa
Kosduwa,6.0338,80.2851,Sri Lanka,LK,Southern,,,,Galle
Koselpola,6.6729,80.532,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kosetadeniya,6.62,80.5879,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kosetahena,6.1972,80.1226,Sri Lanka,LK,Southern,,,,Galle
Kosgahadebala,7.1572,80.7472,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kosgahagoda,7.6785,80.0377,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgahahena,6.0952,80.2537,Sri Lanka,LK,Southern,,,,Galle
Kosgahahena,6.7265,79.9994,Sri Lanka,LK,Western,,,,Kalutara
Kosgahahinna,6.8675,80.353,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kosgahakanda,6.8693,80.3689,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Kosgahakanda,6.1509,80.2057,Sri Lanka,LK,Southern,,,,Galle
Kosgahalanda,7.1961,80.7589,Sri Lanka,LK,Central,,,,Kandy
Kosgahapelessa,7.5433,80.4139,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgahapitiya,7.546,80.4357,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgahatuduwa,6.3906,80.0407,Sri Lanka,LK,Southern,,,,Galle
Kosgahawela,7.1518,80.9038,Sri Lanka,LK,Central,,,,Nuwara Eliya
Kosgahawewa,7.6724,80.1074,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgala,6.7264,80.3464,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kosgama,7.3989,80.7448,Sri Lanka,LK,Central,,,,Kandy
Kosgaspitiya,7.284,80.653,Sri Lanka,LK,Central,,,,Kandy
Kosgoda,6.7366,80.3817,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Kosgoda,6.338,80.0262,Sri Lanka,LK,Southern,,,,Galle
Kosgodakanda,6.1254,80.2588,Sri Lanka,LK,Southern,,,,Galle
Kosgodakumbura,6.8618,81.3523,Sri Lanka,LK,Uva,,,,Moneragala
Kosgolla,7.6604,80.6083,Sri Lanka,LK,Central,,,,Matale
Kosgolla,7.6389,80.3787,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgolla,7.6004,81.4515,Sri Lanka,LK,Eastern,,,,Batticaloa
Kosgolla,7.571,80.6778,Sri Lanka,LK,Central,,,,Matale
Kosgolla,7.4592,80.5295,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgolla,7.4492,80.1711,Sri Lanka,LK,North Western,,,,Kurunegala
Kosgolla,7.1499,80.5644,Sri Lanka,LK,Central,,,,Kandy
Kosgolla,7.0466,80.9863,Sri Lanka,LK,Uva,,,,Badulla
Kosgolla,7.0253,81.0657,Sri Lanka,LK,Uva,,,,Badulla
Kosgolla,6.8425,81.1599,Sri Lanka,LK,Uva,,,,Moneragala
Kosgollepola,7.4888,80.4748,Sri Lanka,LK,North Western,,,,Kurunegala
Koshena,7.5174,79.998,Sri Lanka,LK,North Western,,,,Kurunegala
Koshena,6.8328,80.2103,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Koshena,6.8011,80.1355,Sri Lanka,LK,Western,,,,Kalutara
